Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,Unnamed: 74,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),Unnamed: 130,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2022,Ford Motor Company,Ford,MUSTANG HO CONVERTIBLE,FMX,79,2.3,4,Auto(S10),19,26,22,27.2531,45.845,33.3368,19.0,26.0,22.0,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,R,"2-Wheel Drive, Rear",15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,85.0,12.0,,,,,1600,1600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2022-01-06,30965,,N,N,,,N,N,,N,,Y,Dual Intake and Exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,"5W-30 (BASE), 5W-50 (HO)",N,No,,,,,,,,33.6,,,5,5,,NFMXV02.3VJY,5,,,,,,,,,,,,,,,,1500.0,468,342,404,,,,,,,
2022,Ford Motor Company,Ford,MUSTANG HO CONVERTIBLE,FMX,75,2.3,4,Manual(M6),19,25,21,24.0,36.1,28.2629,19.0736,25.0,21.0,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,85.0,12.0,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2022-01-06,30770,,Y,N,,,N,N,,N,,Y,Dual Intake and Exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,"5W-30 (BASE), 5W-50 (HO)",N,No,,,,,,,,28.5,,,4,4,,NFMXV02.3VJY,5,,,,,,,,,,,,,,,,2000.0,466,355,423,,,,,,,
2022,Ford Motor Company,Ford,MUSTANG HO COUPE,FMX,70,2.3,4,Auto(S10),20,27,23,27.2531,45.845,33.3368,20.0,27.0,23.0,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,R,"2-Wheel Drive, Rear",15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,85.0,12.0,,,,,1550,1550,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2022-01-06,30968,,N,N,,,N,N,,N,,Y,Dual Intake and Exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,"5W-30 (BASE), 5W-50 (HO)",N,No,,,,,,,,33.6,,,5,5,,NFMXV02.3VJY,5,,,,,,,,,,,,,,,,1250.0,444,330,386,,,,,,,
2022,Ford Motor Company,Ford,MUSTANG HO COUPE,FMX,68,2.3,4,Manual(M6),20,27,22,24.921,38.0998,29.5152,19.7464,26.9052,22.4323,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,85.0,12.0,,,,,1600,1600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2022-01-06,30769,,Y,N,,,N,N,,N,,Y,Dual Intake and Exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,"5W-30 (BASE), 5W-50 (HO)",N,No,,,,,,,,29.7,,,5,5,,NFMXV02.3VJY,5,,,,,,,,,,,,,,,,1500.0,450,331,396,,,,,,,
2022,Ford Motor Company,Ford,MUSTANG MACH 1,FMX,73,5.0,8,Auto(S10),15,23,18,19.166,34.184,23.8888,15.4751,23.0,18.0,,,Naturally Aspirated,SA,Semi-Automatic,,10,Y,N,R,"2-Wheel Drive, Rear",15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,83.0,14.0,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2022-01-06,30967,,N,N,,,N,N,MUSTANG,N,,Y,TiVCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 / API SP,N,No,,,,,,,,24.1,,,3,3,,NFMXV05.0VKN,3,,,,,,,,,,,,,,,,3250.0,573,385,493,,,,,,,
2022,Ford Motor Company,Ford,MUSTANG MACH 1,FMX,74,5.0,8,Manual(M6),14,22,17,17.4,31.3,21.7457,14.1316,22.4473,16.9587,G,,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,83.0,14.0,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2022-01-06,30759,,N,N,,,N,N,MUSTANG,N,,Y,TiVCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 / API SP,N,No,,,,,,,,21.9,,,3,3,,NFMXV05.0VKN,3,,,,,,,,,,,,,,,,3750.0,627,396,523,,,,,,,
2022,Ford Motor Company,Ford,SHELBY GT500 MUSTANG,FMX,81,5.2,8,Auto(AM-S7),12,18,14,14.3771,25.166,17.8137,11.795,18.4683,14.0853,G,SC,Supercharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,85.0,12.0,,,,,3150,3150,,,,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2022-04-07,31036,,N,N,,,N,N,MUSTANG GT500,N,,Y,TiVCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W-50 / API SN,N,No,,,,,,,,17.9,,,2,2,,NFMXV05.2VEZ,3,,,,,,,,,,,,,,,,9250.0,754,482,631,,,,,,,
2022,Nissan,INFINITI,Q60,NSX,136,3.0,6,Auto(S7),19,28,22,24.7499,40.1494,29.9128,19.0,28.2222,22.0,,TC,Turbocharged,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,85.0,9.0,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-21,30194,,N,,,,N,N,"For Q60,Q60 AWD,Q50,Q50 AWD",N,,Y,"EXH;ECM controlled, Oil pressure driven INT;ECM and VTC controller controlled, Electric driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,30.1,,,5,5,,NNSXV03.0NHA,3,,,,,,,,,,,,,,,,3500.0,468,315,404,,,,,,,
2022,Nissan,INFINITI,Q60 AWD,NSX,233,3.0,6,Auto(S7),19,27,22,24.2,38.4499,29.0438,19.22,27.131,22.1228,,TC,Turbocharged,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,85.0,9.0,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-21,30195,,N,,,,N,N,"For Q60,Q60 AWD,Q50,Q50 AWD",N,,Y,"EXH;ECM controlled, Oil pressure driven INT;ECM and VTC controller controlled, Electric driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,29.2,,,5,5,,NNSXV03.0NHA,3,,,,,,,,,,,,,,,,3500.0,464,329,403,,,,,,,
2022,Nissan,INFINITI,Q60 AWD RED SPORT,NSX,230,3.0,6,Auto(S7),19,26,21,24.645,36.7494,28.9335,19.0,26.0308,21.0,,TC,Turbocharged,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,85.0,9.0,,,,,2100,2100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-21,30197,,Y,,,,N,N,"For Q60 RED SPORT,Q60 AWD RED SPORT,Q50 RED SPORT,Q50 AWD RED SPORT",N,,Y,"EXH;ECM controlled, Oil pressure driven INT;ECM and VTC controller controlled, Electric driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,29.1,,,4,4,,NNSXV03.0NHA,3,,,,,,,,,,,,,,,,4000.0,468,342,423,,,,,,,
2022,Nissan,INFINITI,Q60 RED SPORT,NSX,138,3.0,6,Auto(S7),20,27,22,25.4499,39.5484,30.3126,20.131,27.0,22.0,,TC,Turbocharged,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,85.0,9.0,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-21,30196,,Y,,,,N,N,"For Q60 RED SPORT,Q60 AWD RED SPORT,Q50 RED SPORT,Q50 AWD RED SPORT",N,,Y,"EXH;ECM controlled, Oil pressure driven INT;ECM and VTC controller controlled, Electric driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,30.5,,,5,5,,NNSXV03.0NHA,3,,,,,,,,,,,,,,,,3500.0,442,330,405,,,,,,,
2022,Toyota,LEXUS,LC 500,TYX,95,5.0,8,Auto(S10),16,25,19,19.3,34.5,24.0727,15.5764,24.5623,18.6461,,,Naturally Aspirated,SA,Semi-Automatic,,10,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,86.0,5.0,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-10-17,30456,,Y,N,,,N,N,APPLIED TO LC 500 AND LC 500 CONVERTIBLE.,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,5W-30,N,No,,,,,,,,24.3,,,4,4,,NTYXV05.0M5A,5,,,,,,,,,,,,,,,,5250.0,567,360,473,,,,,,,
2022,Toyota,LEXUS,LC 500h,TYX,99,3.5,6,Auto(AV-S10),26,34,29,35.8685,45.8005,39.7472,26.2901,33.5424,29.1237,,,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,10,N,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,86.0,5.0,,,,,1550,1550,,,,,,,,,,,,,,,,,,,,SIDI & PFI; Hybrid; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,2021-10-17,30457,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,Battery(s),,1.0,Lithium Ion,,311.0,3.6,65.3,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,"Regenerative Braking Source ""Both"" is for LS 500h AWD.",1.0,Other,AC SYNCHRONOUS,132,,,GDPI,Spark Ignition direct & ported injection,N,N,N,0W-20,Y,Yes,HYBRID,,,,,,,40.2,,,6,6,,NTYXV03.5P35,7,,,,,,,,,,,,,,,,1250.0,336,262,303,,,,,,,
2022,Toyota,LEXUS,RC 300,TYX,67,2.0,4,Auto(S8),21,31,25,26.9884,44.6114,32.8232,21.2422,31.0479,24.7613,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,84.0,10.0,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-18,30137,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-20,N,No,,,,,,,,33.2,,,5,5,,NTYXV02.0M5A,5,,,,,,,,,,,,,,,,2250.0,415,284,356,,,,,,,
2022,Toyota,LEXUS,RC 300 AWD,TYX,54,3.5,6,Auto(S6),19,26,22,24.2,36.7,28.5805,19.22,25.9987,21.7748,,,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,84.0,10.0,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-18,30082,,N,N,,,N,N,APPLIED TO IS 300 AWD AND RC 300 AWD.,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-20,N,No,,,,,,,,28.9,,,5,5,,NTYXV03.5M5A,5,,,,,,,,,,,,,,,,3500.0,461,340,407,,,,,,,
2022,Toyota,LEXUS,RC 350,TYX,55,3.5,6,Auto(S8),20,28,23,25.3,39.6,30.209,20.0221,27.8704,22.9275,,,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,84.0,10.0,,,,,1900,1900,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-18,30083,,N,N,,,N,N,"APPLIED TO IS 350, IS 350 AWD, RC 350 AND RC 350 AWD.",N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-20,N,No,,,,,,,,30.5,,,5,5,,NTYXV03.5M5A,5,,,,,,,,,,,,,,,,3000.0,441,317,385,,,,,,,
2022,Toyota,LEXUS,RC 350 AWD,TYX,56,3.5,6,Auto(S6),19,26,22,24.2,36.7,28.5805,19.22,25.9987,21.7748,,,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,84.0,10.0,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-18,30084,,N,N,,,N,N,"APPLIED TO IS 350, IS 350 AWD, RC 350 AND RC 350 AWD.",N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-20,N,No,,,,,,,,28.9,,,5,5,,NTYXV03.5M5A,5,,,,,,,,,,,,,,,,3500.0,461,340,407,,,,,,,
2022,Toyota,LEXUS,RC F,TYX,46,5.0,8,Auto(S8),16,24,19,20.4,33.3,24.707,16.3887,24.4289,19.238,,,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,79.0,10.0,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,2021-09-18,30252,,N,N,,,N,N,APPLIED TO RC F and IS 500.,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,5W-30,N,No,,,,,,,,25.0,,,4,4,,NTYXV05.0M5A,5,,,,,,,,,,,,,,,,5250.0,538,361,459,,,,,,,
2022,Mercedes-Benz,Mercedes-Benz,A 220,MBX,162,2.0,4,Auto(AM7),24,35,28,31.3,51.8,38.082,24.2984,35.4845,28.3151,,TC,Turbocharged,AM,Automated Manual,,7,Y,N,F,"2-Wheel Drive, Front",10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,91.0,9.0,,,1600,1600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-15,30224,,,N,,,N,N,M260-20DETC,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,Y,High/low Position on the inlet side,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,ULEV,,,,,,,38.4,,,6,6,,NMBXV02.0U3C,5,,,,,,,,,,,,,,,,1500.0,365,250,313,,,,,,,
2022,Mercedes-Benz,Mercedes-Benz,A 220 4MATIC,MBX,160,2.0,4,Auto(AM7),25,35,28,31.9,50.3,38.1859,24.7171,34.5703,28.3537,,TC,Turbocharged,AM,Automated Manual,,7,Y,N,A,All Wheel Drive,10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,91.0,9.0,,,1600,1600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-09-15,30203,,,N,,,N,N,M260-20DETC,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,Y,High/low Position on the inlet side,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,ULEV,,,,,,,38.5,,,6,6,,NMBXV02.0U3C,5,,,,,,,,,,,,,,,,1500.0,358,256,312,,,,,,,
2022,Mercedes-Benz,Mercedes-Benz,AMG A 35 4MATIC,MBX,180,2.0,4,Auto(AM7),22,30,25,27.8,42.8,33.0053,21.824,29.9076,24.846,,TC,Turbocharged,AM,Automated Manual,,7,Y,N,A,All Wheel Drive,10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,91.0,9.0,,,1750,1750,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-10-06,30387,,,N,,,N,N,M260-20DETC-S,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,Y,High/Low position on inlet side,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,AMG A 35 4MATIC,,,,,,,33.2,,,5,5,,NMBXV02.0U3A,5,,,,,,,,,,,,,,,,2250.0,405,296,356,,,,,,,
2022,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (convertible),MBX,314,3.0,6,Auto(A9),19,28,22,23.7,39.6,28.9265,18.8536,27.8704,22.0661,,TC,Turbocharged,A,Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,81.0,9.0,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-11-19,30662,,,N,,,N,N,ENGINE: AMG GLC43 4MATIC/ AMG C43,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,,,,,,,29.1,,,5,5,,NMBXJ03.0U2A,5,,,,,,,,,,,,,,,,3500.0,470,318,402,,,,,,,
2022,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (coupe),MBX,313,3.0,6,Auto(A9),19,28,22,23.5,39.1,28.6425,18.7066,27.5494,21.8648,,TC,Turbocharged,A,Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,79.0,10.0,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-11-19,30661,,,N,,,N,N,ENGINE: AMG GLC43 4MATIC/ AMG C43,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,,,,,,,28.8,,,5,5,,NMBXJ03.0U2A,5,,,,,,,,,,,,,,,,3500.0,474,322,406,,,,,,,
2022,Mercedes-Benz,Mercedes-Benz,AMG E 53 4MATIC+ (Convertible),MBX,141,3.0,6,Auto(A9),20,27,22,24.8,37.5,29.2591,19.6583,26.5175,22.248,,OT,Other,A,Automatic,,9,Y,N,4,4-Wheel Drive,10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,87.0,9.0,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2021-11-03,30551,,,N,,,N,N,ICE: 362 HP ; Electric Motor: 21 HPC,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,Y,Camtronic on the intake camshaft with 3 cams for each cylinder: low / mid / high,Battery(s),,1.0,Lithium Ion,,48.0,20.0,80.0,On-Board,,,Electrical Regen Brake,,Both,N,,,,,1.0,Other,permanent magnet synchronous,16,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,,,,,,,,29.5,,,5,5,,NMBXV03.0HY2,6,,,,,,,,,,,,,,,,3500.0,449,334,397,,,,,,,
