Year,Manufacturer,Division,Car_Model,City_FE_Alternative,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,Annual_Fuel_Cost_Conventional,Annual_Fuel_Cost_Alternative,Fuel_Efficiency_Rating,GHG_Rating,Savings_5Yrs,Spending_5Yrs,City_CO2,Hwy_CO2,Comb_CO2
2022,Porsche,Porsche,911 Carrera 4 Cabriolet,18.0,24.0,20.0,2200,,4,4,,4500.0,492,366,443
2022,Porsche,Porsche,911 Carrera 4 GTS,17.0,23.0,19.0,2350,,4,4,,5250.0,519,377,464
2022,Porsche,Porsche,911 Carrera 4 GTS,17.0,23.0,19.0,2350,,4,4,,5250.0,520,385,465
2022,Porsche,Porsche,911 Carrera 4 GTS Cabriolet,17.0,22.0,19.0,2350,,4,4,,5250.0,512,402,463
2022,Porsche,Porsche,911 Carrera 4 GTS Cabriolet,16.0,23.0,19.0,2350,,4,4,,5250.0,552,385,477
2022,Porsche,Porsche,911 Carrera 4S,18.0,23.0,20.0,2200,,4,4,,4500.0,490,385,443
2022,Porsche,Porsche,911 Carrera 4S,17.0,25.0,20.0,2200,,4,4,,4500.0,519,349,442
2022,Porsche,Porsche,911 Carrera 4S Cabriolet,18.0,23.0,20.0,2200,,4,4,,4500.0,484,385,439
2022,Porsche,Porsche,911 Carrera 4S Cabriolet,17.0,24.0,20.0,2200,,4,4,,4500.0,520,368,452
2022,Porsche,Porsche,911 Carrera Cabriolet,18.0,24.0,20.0,2200,,4,4,,4500.0,492,369,443
2022,Porsche,Porsche,911 Carrera GTS,17.0,23.0,19.0,2350,,4,4,,5250.0,519,377,465
2022,Porsche,Porsche,911 Carrera GTS,17.0,24.0,20.0,2200,,4,4,,4500.0,507,367,444
2022,Porsche,Porsche,911 Carrera GTS Cabriolet,17.0,23.0,19.0,2350,,4,4,,5250.0,520,384,465
2022,Porsche,Porsche,911 Carrera GTS Cabriolet,17.0,24.0,20.0,2200,,4,4,,4500.0,520,361,448
2022,Porsche,Porsche,911 Carrera S,18.0,23.0,20.0,2200,,4,4,,4500.0,486,385,441
2022,Porsche,Porsche,911 Carrera S,18.0,25.0,21.0,2100,,4,4,,4000.0,483,354,425
2022,Porsche,Porsche,911 Carrera S Cabriolet,18.0,23.0,20.0,2200,,4,4,,4500.0,484,385,439
2022,Porsche,Porsche,911 Carrera S Cabriolet,17.0,25.0,20.0,2200,,4,4,,4500.0,521,354,443
2022,Porsche,Porsche,911 Targa 4,18.0,24.0,20.0,2200,,4,4,,4500.0,491,368,442
2022,Porsche,Porsche,911 Targa 4 GTS,17.0,22.0,19.0,2350,,4,4,,5250.0,510,401,461
2022,Porsche,Porsche,911 Targa 4 GTS,16.0,23.0,19.0,2350,,4,4,,5250.0,552,385,477
2022,Porsche,Porsche,911 Targa 4S,18.0,23.0,20.0,2200,,4,4,,4500.0,490,384,442
2022,Porsche,Porsche,911 Targa 4S,17.0,24.0,20.0,2200,,4,4,,4500.0,512,368,447
2022,Porsche,Porsche,911 Turbo,15.0,20.0,17.0,2600,,3,3,,6500.0,573,447,516
2022,Porsche,Porsche,911 Turbo Cabriolet,15.0,20.0,17.0,2600,,3,3,,6500.0,586,442,521
2022,Porsche,Porsche,911 Turbo S,15.0,20.0,17.0,2600,,3,3,,6500.0,577,443,517
2022,Porsche,Porsche,911 Turbo S Cabriolet,15.0,20.0,17.0,2600,,3,3,,6500.0,600,441,528
2022,Subaru,Subaru,BRZ,21.0,30.0,25.0,1750,,5,5,,2250.0,419,292,362
2022,Subaru,Subaru,BRZ,20.0,27.0,22.0,2000,,5,5,,3500.0,452,331,398
2022,Toyota,TOYOTA,GR86,21.0,31.0,25.0,1750,,5,5,,2250.0,417,290,360
2022,Toyota,TOYOTA,GR86,20.0,27.0,22.0,2000,,5,5,,3500.0,451,330,396
2022,Volkswagen Group of,Audi,A3,29.0,38.0,32.0,1100,,7,7,1000.0,,307,231,273
2022,Volkswagen Group of,Audi,A3 quattro,28.0,36.0,31.0,1150,,7,7,750.0,,318,248,286
2022,Volkswagen Group of,Audi,A5 Cabriolet quattro,23.0,31.0,26.0,1700,,5,5,,2000.0,395,284,345
2022,Volkswagen Group of,Audi,A5 Coupe quattro,24.0,31.0,27.0,1650,,6,6,,1750.0,369,288,332
2022,Volkswagen Group of,Audi,RS 5 Coupe,18.0,25.0,21.0,2100,,4,4,,4000.0,492,354,430
2022,Volkswagen Group of,Audi,RS3,20.0,29.0,23.0,1900,,5,5,,3000.0,450,302,383
2022,Volkswagen Group of,Audi,S3,23.0,32.0,27.0,1650,,6,6,,1750.0,378,273,331
2022,Volkswagen Group of,Audi,S5 Cabriolet,21.0,28.0,23.0,1900,,5,5,,3000.0,425,315,375
2022,Volkswagen Group of,Audi,S5 Coupe,21.0,30.0,24.0,1850,,5,5,,2750.0,415,298,363
2022,Volkswagen Group of,Audi,TT Coupe quattro,23.0,30.0,26.0,1350,,5,5,,250.0,389,292,346
2022,Volkswagen Group of,Audi,TT RS Coupe,20.0,29.0,23.0,1900,,5,5,,3000.0,439,302,377
2022,Volkswagen Group of,Audi,TTS Coupe quattro,23.0,31.0,26.0,1700,,5,5,,2000.0,377,289,337
2022,Volkswagen Group of,Bentley,Continental GT,16.0,26.0,19.0,2350,,4,4,,5250.0,563,339,462
2022,Volkswagen Group of,Bentley,Continental GT Speed,12.0,20.0,15.0,2950,,2,2,,8250.0,740,452,610
2022,BMW,BMW,230i Coupe,26.0,35.0,29.0,1550,,6,6,,1250.0,338,254,300
2022,BMW,BMW,430i Convertible,25.0,34.0,28.0,1600,,6,6,,1500.0,354,260,312
2022,BMW,BMW,430i Coupe,25.0,34.0,28.0,1600,,6,6,,1500.0,354,260,312
2022,BMW,BMW,430i xDrive Convertible,23.0,33.0,27.0,1650,,6,6,,1750.0,375,268,327
2022,BMW,BMW,430i xDrive Coupe,23.0,33.0,27.0,1650,,6,6,,1750.0,375,268,327
2022,BMW,BMW,840i Convertible,22.0,29.0,25.0,1750,,5,5,,2250.0,403,309,360
2022,BMW,BMW,840i Coupe,23.0,30.0,25.0,1750,,5,5,,2250.0,389,296,347
2022,BMW,BMW,840i xDrive Convertible,20.0,27.0,23.0,1900,,5,5,,3000.0,437,327,388
2022,BMW,BMW,840i xDrive Coupe,20.0,27.0,23.0,1900,,5,5,,3000.0,437,327,388
2022,BMW,BMW,M240i xDrive Coupe,23.0,32.0,26.0,1700,,5,5,,2000.0,386,273,335
2022,BMW,BMW,M4 Competition Coupe,16.0,23.0,19.0,2350,,4,4,,5250.0,541,383,470
2022,BMW,BMW,M4 Competition M xDrive Coupe,16.0,22.0,18.0,2450,,3,3,,5750.0,546,392,477
2022,BMW,BMW,M4 Coupe,16.0,23.0,19.0,2350,,4,4,,5250.0,548,379,472
2022,BMW,BMW,M440i Convertible,23.0,31.0,26.0,1700,,5,5,,2000.0,386,284,340
2022,BMW,BMW,M440i Coupe,25.0,34.0,28.0,1600,,6,6,,1500.0,354,261,312
2022,BMW,BMW,M440i xDrive Convertible,23.0,31.0,26.0,1700,,5,5,,2000.0,384,284,339
2022,BMW,BMW,M440i xDrive Coupe,23.0,32.0,26.0,1700,,5,5,,2000.0,385,279,337
2022,BMW,BMW,M4CompetitionMxDriveConvertible,16.0,23.0,18.0,2450,,3,3,,5750.0,562,388,484
2022,BMW,BMW,M8 Competition Convertible,15.0,21.0,17.0,2600,,3,3,,6500.0,608,417,522
2022,BMW,BMW,M8 Competition Coupe,15.0,21.0,17.0,2600,,3,3,,6500.0,608,417,522
2022,BMW,BMW,M850i xDrive Convertible,17.0,24.0,19.0,2350,,4,4,,5250.0,529,362,454
2022,BMW,BMW,M850i xDrive Coupe,17.0,25.0,20.0,2200,,4,4,,4500.0,521,354,442
2022,General Motors,Chevrolet,CAMARO,22.0,30.0,25.0,1750,,5,5,,2250.0,412,296,358
2022,General Motors,Chevrolet,CAMARO,19.0,29.0,22.0,2000,,5,5,,3500.0,451,311,385
2022,General Motors,Chevrolet,CAMARO,18.0,29.0,22.0,1600,,5,5,,1500.0,483,307,404
2022,General Motors,Chevrolet,CAMARO,16.0,26.0,20.0,1750,,4,4,,2250.0,544,340,452
2022,General Motors,Chevrolet,CAMARO,16.0,26.0,20.0,2200,,4,4,,4500.0,547,336,452
2022,General Motors,Chevrolet,CAMARO,13.0,21.0,16.0,2750,,3,3,,7250.0,692,423,571
2022,General Motors,Chevrolet,CAMARO,16.0,24.0,19.0,2350,,4,4,,5250.0,563,373,477
2022,General Motors,Chevrolet,CAMARO,14.0,20.0,16.0,2750,,3,3,,7250.0,650,454,562
2022,General Motors,Chevrolet,SPARK,30.0,38.0,33.0,1050,,7,7,1250.0,,292,234,266
2022,General Motors,Chevrolet,SPARK,29.0,38.0,33.0,1050,,7,7,1250.0,,303,236,273
2022,General Motors,Chevrolet,SPARK ACTIV,30.0,37.0,33.0,1050,,7,7,1250.0,,292,240,266
2022,General Motors,Chevrolet,SPARK ACTIV,29.0,37.0,32.0,1100,,7,7,1000.0,,303,240,278
2022,Ferrari,"Ferrari North America, Inc.",Roma,17.0,22.0,19.0,2350,,4,4,,5250.0,532,398,472
2022,Ford Motor Company,Ford,MUSTANG,22.0,32.0,25.0,1400,,5,5,,500.0,411,276,350
2022,Ford Motor Company,Ford,MUSTANG,21.0,32.0,25.0,1400,,5,5,,500.0,415,280,354
2022,Ford Motor Company,Ford,MUSTANG,21.0,29.0,24.0,1450,,5,5,,750.0,430,305,373
2022,Ford Motor Company,Ford,MUSTANG,15.0,24.0,19.0,1850,,4,4,,2750.0,573,364,479
2022,Ford Motor Company,Ford,MUSTANG,15.0,24.0,18.0,1950,,3,3,,3250.0,604,373,500
2022,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,20.0,28.0,23.0,1550,,5,5,,1250.0,446,312,386
2022,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,20.0,28.0,23.0,1550,,5,5,,1250.0,446,313,386
2022,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,20.0,27.0,23.0,1550,,5,5,,1250.0,444,330,386
2022,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,15.0,23.0,18.0,1950,,3,3,,3250.0,590,383,497
2022,Ford Motor Company,Ford,MUSTANG HO CONVERTIBLE,19.0,26.0,22.0,1600,,5,5,,1500.0,468,342,404
2022,Ford Motor Company,Ford,MUSTANG HO CONVERTIBLE,19.0,25.0,21.0,1700,,4,4,,2000.0,466,355,423
2022,Ford Motor Company,Ford,MUSTANG HO COUPE,20.0,27.0,23.0,1550,,5,5,,1250.0,444,330,386
2022,Ford Motor Company,Ford,MUSTANG HO COUPE,20.0,27.0,22.0,1600,,5,5,,1500.0,450,331,396
2022,Ford Motor Company,Ford,MUSTANG MACH 1,15.0,23.0,18.0,1950,,3,3,,3250.0,573,385,493
2022,Ford Motor Company,Ford,MUSTANG MACH 1,14.0,22.0,17.0,2050,,3,3,,3750.0,627,396,523
2022,Ford Motor Company,Ford,SHELBY GT500 MUSTANG,12.0,18.0,14.0,3150,,2,2,,9250.0,754,482,631
2022,Nissan,INFINITI,Q60,19.0,28.0,22.0,2000,,5,5,,3500.0,468,315,404
2022,Nissan,INFINITI,Q60 AWD,19.0,27.0,22.0,2000,,5,5,,3500.0,464,329,403
2022,Nissan,INFINITI,Q60 AWD RED SPORT,19.0,26.0,21.0,2100,,4,4,,4000.0,468,342,423
2022,Nissan,INFINITI,Q60 RED SPORT,20.0,27.0,22.0,2000,,5,5,,3500.0,442,330,405
2022,Toyota,LEXUS,LC 500,16.0,25.0,19.0,2350,,4,4,,5250.0,567,360,473
2022,Toyota,LEXUS,LC 500h,26.0,34.0,29.0,1550,,6,6,,1250.0,336,262,303
2022,Toyota,LEXUS,RC 300,21.0,31.0,25.0,1750,,5,5,,2250.0,415,284,356
2022,Toyota,LEXUS,RC 300 AWD,19.0,26.0,22.0,2000,,5,5,,3500.0,461,340,407
2022,Toyota,LEXUS,RC 350,20.0,28.0,23.0,1900,,5,5,,3000.0,441,317,385
2022,Toyota,LEXUS,RC 350 AWD,19.0,26.0,22.0,2000,,5,5,,3500.0,461,340,407
2022,Toyota,LEXUS,RC F,16.0,24.0,19.0,2350,,4,4,,5250.0,538,361,459
2022,Mercedes-Benz,Mercedes-Benz,A 220,24.0,35.0,28.0,1600,,6,6,,1500.0,365,250,313
2022,Mercedes-Benz,Mercedes-Benz,A 220 4MATIC,25.0,35.0,28.0,1600,,6,6,,1500.0,358,256,312
2022,Mercedes-Benz,Mercedes-Benz,AMG A 35 4MATIC,22.0,30.0,25.0,1750,,5,5,,2250.0,405,296,356
2022,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (convertible),19.0,28.0,22.0,2000,,5,5,,3500.0,470,318,402
2022,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (coupe),19.0,28.0,22.0,2000,,5,5,,3500.0,474,322,406
2022,Mercedes-Benz,Mercedes-Benz,AMG E 53 4MATIC+ (Convertible),20.0,27.0,22.0,2000,,5,5,,3500.0,449,334,397
2022,Mercedes-Benz,Mercedes-Benz,AMG E 53 4MATIC+ (Coupe),20.0,28.0,23.0,1900,,5,5,,3000.0,439,317,384
2022,Mercedes-Benz,Mercedes-Benz,C 300 (convertible),21.0,28.0,24.0,1850,,5,5,,2750.0,423,313,373
2022,Mercedes-Benz,Mercedes-Benz,C 300 (Coupe),22.0,31.0,25.0,1750,,5,5,,2250.0,403,285,350
2022,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC (convertible),21.0,30.0,24.0,1850,,5,5,,2750.0,411,300,361
2022,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC (Coupe),22.0,31.0,25.0,1750,,5,5,,2250.0,403,285,350
2022,Mercedes-Benz,Mercedes-Benz,E 450 (convertible),22.0,29.0,25.0,1750,,5,5,,2250.0,402,309,360
2022,Mercedes-Benz,Mercedes-Benz,E 450 (coupe),22.0,29.0,25.0,1750,,5,5,,2250.0,404,305,360
2022,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC (convertible),22.0,29.0,24.0,1850,,5,5,,2750.0,410,304,362
2022,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC (coupe),21.0,30.0,24.0,1850,,5,5,,2750.0,412,300,362
2022,BMW,Mini,COOPER HARDTOP 2 DOOR,29.0,38.0,32.0,1400,,7,7,,500.0,307,232,273
2022,BMW,Mini,COOPER HARDTOP 2 DOOR,27.0,37.0,31.0,1450,,7,7,,750.0,323,237,284
2022,BMW,Mini,COOPER HARDTOP 4 DOOR,29.0,38.0,32.0,1400,,7,7,,500.0,307,232,273
2022,BMW,Mini,COOPER HARDTOP 4 DOOR,27.0,37.0,31.0,1450,,7,7,,750.0,323,237,284
2022,BMW,Mini,COOPER S HARDTOP 2 DOOR,28.0,38.0,31.0,1450,,7,7,,750.0,319,234,280
2022,BMW,Mini,COOPER S HARDTOP 2 DOOR,23.0,33.0,27.0,1650,,6,6,,1750.0,385,264,331
2022,BMW,Mini,COOPER S HARDTOP 4 DOOR,28.0,38.0,31.0,1450,,7,7,,750.0,319,234,280
2022,BMW,Mini,COOPER S HARDTOP 4 DOOR,23.0,33.0,27.0,1650,,6,6,,1750.0,385,264,331
2022,BMW,Mini,JOHN COOPER WORKS HARDTOP 2 DOOR,25.0,34.0,29.0,1550,,6,6,,1250.0,348,259,308
2022,BMW,Mini,JOHN COOPER WORKS HARDTOP 2 DOOR,22.0,31.0,25.0,1750,,5,5,,2250.0,402,282,348
2022,Honda,Acura,ILX,24.0,34.0,28.0,1600,,6,6,,1500.0,365,257,316
2022,Honda,Acura,TLX AWD,21.0,29.0,24.0,1850,,5,5,,2750.0,424,303,369
2022,Honda,Acura,TLX AWD A-SPEC,21.0,29.0,24.0,1850,,5,5,,2750.0,425,305,371
2022,Honda,Acura,TLX FWD,22.0,31.0,25.0,1750,,5,5,,2250.0,404,289,352
2022,Honda,Acura,TLX FWD A-SPEC,22.0,30.0,25.0,1750,,5,5,,2250.0,408,295,357
2022,Honda,Acura,TLX Type-S,19.0,25.0,21.0,2100,,4,4,,4000.0,464,353,420
2022,Honda,Acura,TLX Type-S Perf Tire,19.0,24.0,21.0,2100,,4,4,,4000.0,463,368,421
2022,Volkswagen Group of,Audi,A4 quattro,26.0,34.0,29.0,1550,,6,6,,1250.0,343,262,307
2022,Volkswagen Group of,Audi,A4 S line quattro,24.0,31.0,27.0,1650,,6,6,,1750.0,369,288,332
2022,Volkswagen Group of,Audi,S4,21.0,30.0,24.0,1850,,5,5,,2750.0,415,298,363
2022,BMW,BMW,228i Gran Coupe,24.0,34.0,28.0,1600,,6,6,,1500.0,360,257,314
2022,BMW,BMW,228i xDrive Gran Coupe,23.0,33.0,27.0,1650,,6,6,,1750.0,381,266,329
2022,BMW,BMW,330i Sedan,26.0,36.0,30.0,1500,,6,6,,1000.0,338,249,298
2022,BMW,BMW,330i xDrive Sedan,25.0,34.0,28.0,1600,,6,6,,1500.0,358,260,314
2022,BMW,BMW,430i Gran Coupe,25.0,34.0,28.0,1600,,6,6,,1500.0,354,260,312
2022,BMW,BMW,M235i xDrive Gran Coupe,23.0,32.0,26.0,1700,,5,5,,2000.0,385,271,334
2022,BMW,BMW,M3 Competition M xDrive Sedan,16.0,22.0,18.0,2450,,3,3,,5750.0,546,392,477
2022,BMW,BMW,M3 Competition Sedan,16.0,23.0,19.0,2350,,4,4,,5250.0,541,383,470
2022,BMW,BMW,M3 Sedan,16.0,23.0,19.0,2350,,4,4,,5250.0,548,379,472
2022,BMW,BMW,M340i Sedan,23.0,32.0,26.0,1700,,5,5,,2000.0,378,278,333
2022,BMW,BMW,M340i xDrive Sedan,23.0,32.0,26.0,1700,,5,5,,2000.0,385,279,337
2022,BMW,BMW,M440i xDrive Gran Coupe,22.0,29.0,25.0,1750,,5,5,,2250.0,409,299,360
2022,General Motors,Cadillac,CT4,23.0,34.0,27.0,1650,,6,6,,1750.0,387,263,331
2022,General Motors,Cadillac,CT4,21.0,31.0,25.0,1750,,5,5,,2250.0,412,287,356
2022,General Motors,Cadillac,CT4 AWD,22.0,31.0,26.0,1700,,5,5,,2000.0,397,287,348
2022,General Motors,Cadillac,CT4 AWD,21.0,29.0,24.0,1850,,5,5,,2750.0,429,309,375
2022,General Motors,Cadillac,CT4 V,20.0,29.0,23.0,1900,,5,5,,3000.0,448,308,385
2022,General Motors,Cadillac,CT4 V,16.0,24.0,19.0,2350,,4,4,,5250.0,568,368,478
2022,General Motors,Cadillac,CT4 V,15.0,23.0,18.0,2450,,3,3,,5750.0,572,386,488
2022,General Motors,Cadillac,CT4 V AWD,20.0,28.0,23.0,1900,,5,5,,3000.0,444,317,386
2022,Hyundai,GENESIS,G70 AWD,20.0,28.0,23.0,1900,,5,5,,3000.0,441,316,385
2022,Hyundai,GENESIS,G70 AWD,17.0,25.0,20.0,2200,,4,4,,4500.0,524,354,447
2022,Hyundai,GENESIS,G70 RWD,21.0,31.0,24.0,1850,,5,5,,2750.0,429,292,367
2022,Hyundai,GENESIS,G70 RWD,18.0,27.0,21.0,2100,,4,4,,4000.0,510,338,433
2022,Honda,Honda,INSIGHT TOURING,51.0,45.0,48.0,750,,9,9,2750.0,,172,199,184
2022,Hyundai,HYUNDAI MOTOR COMPANY,Accent,33.0,41.0,36.0,1000,,7,7,1500.0,,271,219,248
2022,Hyundai,HYUNDAI MOTOR COMPANY,Veloster N,20.0,27.0,22.0,2000,,5,5,,3500.0,457,329,400
2022,Hyundai,HYUNDAI MOTOR COMPANY,Veloster N,22.0,28.0,25.0,1750,,5,5,,2250.0,403,315,363
2022,Kia,KIA,Rio,33.0,41.0,36.0,1000,,7,7,1500.0,,274,220,250
2022,Toyota,LEXUS,IS 300,21.0,31.0,25.0,1750,,5,5,,2250.0,415,284,356
2022,Toyota,LEXUS,IS 300 AWD,19.0,26.0,22.0,2000,,5,5,,3500.0,461,340,407
2022,Toyota,LEXUS,IS 350,20.0,28.0,23.0,1900,,5,5,,3000.0,441,317,385
2022,Toyota,LEXUS,IS 350 AWD,19.0,26.0,22.0,2000,,5,5,,3500.0,461,340,407
2022,Toyota,LEXUS,IS 500,17.0,25.0,20.0,2200,,4,4,,4500.0,534,350,451
2022,Toyota,LEXUS,UX 250h,43.0,41.0,42.0,850,,8,8,2250.0,,204,215,209
2022,Toyota,LEXUS,UX 250h AWD,41.0,38.0,39.0,900,,8,8,2000.0,,213,231,225
2022,MAZDA,MAZDA,MAZDA3 4-Door 2WD,28.0,36.0,31.0,1150,,7,7,750.0,,317,250,287
2022,MAZDA,MAZDA,MAZDA3 4-Door 2WD,26.0,35.0,30.0,1200,,6,6,500.0,,340,251,300
2022,MAZDA,MAZDA,MAZDA3 4-Door 4WD,25.0,33.0,28.0,1250,,6,6,250.0,,359,273,320
2022,MAZDA,MAZDA,MAZDA3 4-Door 4WD,23.0,32.0,27.0,1300,,6,6,0.0,,382,274,334
2022,Mercedes-Benz,Mercedes-Benz,AMG CLA 35 4MATIC,21.0,29.0,24.0,1850,,5,5,,2750.0,415,307,366
2022,Mercedes-Benz,Mercedes-Benz,AMG CLA 45 4MATIC,20.0,28.0,23.0,1900,,5,5,,3000.0,452,318,392
2022,Mercedes-Benz,Mercedes-Benz,AMG GT 43 4MATIC+,19.0,25.0,21.0,2100,,4,4,,4000.0,463,356,415
2022,Mercedes-Benz,Mercedes-Benz,AMG GT 53 4MATIC+,19.0,25.0,21.0,2100,,4,4,,4000.0,463,356,415
2022,Mercedes-Benz,Mercedes-Benz,C 300,25.0,35.0,29.0,1550,,6,6,,1250.0,348,251,305
2022,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,23.0,33.0,27.0,1650,,6,6,,1750.0,380,269,330
2022,Mercedes-Benz,Mercedes-Benz,CLA 250,25.0,36.0,29.0,1550,,6,6,,1250.0,358,248,309
2022,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,24.0,33.0,27.0,1650,,6,6,,1750.0,369,265,322
2022,Mercedes-Benz,Mercedes-Benz,CLS 450 4MATIC,22.0,30.0,25.0,1750,,5,5,,2250.0,404,300,357
2022,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,36.0,43.0,39.0,900,,8,8,2000.0,,245,205,227
2022,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,33.0,41.0,36.0,1000,,7,7,1500.0,,264,216,242
2022,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,35.0,41.0,37.0,950,,8,8,1750.0,,254,213,235
2022,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,33.0,40.0,35.0,1000,,7,7,1500.0,,266,221,252
2022,Nissan,NISSAN,VERSA,32.0,40.0,35.0,1000,,7,7,1500.0,,280,221,254
2022,Nissan,NISSAN,VERSA,27.0,35.0,30.0,1200,,6,6,500.0,,328,254,296
2022,Toyota,TOYOTA,C-HR,27.0,31.0,29.0,1200,,6,6,500.0,,324,281,305
2022,Toyota,TOYOTA,COROLLA,30.0,38.0,33.0,1050,,7,7,1250.0,,296,231,267
2022,Toyota,TOYOTA,COROLLA,29.0,39.0,33.0,1050,,7,7,1250.0,,305,229,271
2022,Toyota,TOYOTA,COROLLA,31.0,40.0,34.0,1050,,7,7,1250.0,,286,223,257
2022,Toyota,TOYOTA,COROLLA,29.0,36.0,32.0,1100,,7,7,1000.0,,305,242,277
2022,Toyota,TOYOTA,COROLLA APEX,31.0,38.0,34.0,1050,,7,7,1250.0,,291,234,265
2022,Toyota,TOYOTA,COROLLA APEX,28.0,36.0,31.0,1150,,7,7,750.0,,317,248,286
2022,Toyota,TOYOTA,COROLLA HATCHBACK,32.0,41.0,35.0,1000,,7,7,1500.0,,279,216,251
2022,Toyota,TOYOTA,COROLLA HATCHBACK MANUAL,28.0,36.0,31.0,1150,,7,7,750.0,,315,246,284
2022,Toyota,TOYOTA,COROLLA HATCHBACK XSE,30.0,38.0,33.0,1050,,7,7,1250.0,,295,230,266
2022,Toyota,TOYOTA,COROLLA HYBRID,53.0,52.0,52.0,700,,9,9,3000.0,,166,171,170
2022,Toyota,TOYOTA,COROLLA XLE,29.0,37.0,32.0,1100,,7,7,1000.0,,305,235,274
2022,Toyota,TOYOTA,COROLLA XSE,31.0,38.0,34.0,1050,,7,7,1250.0,,292,232,265
2022,Volkswagen Group of,Volkswagen,GLI,26.0,36.0,30.0,1200,,6,6,500.0,,338,247,297
2022,Volkswagen Group of,Volkswagen,GLI,26.0,37.0,30.0,1200,,6,6,500.0,,344,243,299
2022,Volkswagen Group of,Volkswagen,Jetta,31.0,41.0,35.0,1000,,7,7,1500.0,,290,215,256
2022,Volkswagen Group of,Volkswagen,Jetta,29.0,43.0,34.0,1050,,7,7,1250.0,,302,208,259
2022,Volkswagen Group of,Volkswagen,Jetta SE/SEL,29.0,40.0,33.0,1050,,7,7,1250.0,,307,221,268
2022,Volvo,Volvo,S60 B5,26.0,35.0,30.0,1500,,6,6,,1000.0,338,251,299
2022,Volvo,Volvo,S60 B5 AWD,25.0,33.0,28.0,1600,,6,6,,1500.0,357,267,316
2022,FCA US LLC,ALFA ROMEO,Giulia,24.0,33.0,27.0,1650,,6,6,,1750.0,377,273,330
2022,FCA US LLC,ALFA ROMEO,Giulia,17.0,25.0,20.0,2200,,4,4,,4500.0,507,349,436
2022,FCA US LLC,ALFA ROMEO,Giulia AWD,23.0,31.0,26.0,1700,,5,5,,2000.0,395,291,348
2022,Volkswagen Group of,Audi,A5 Sportback quattro,26.0,34.0,29.0,1550,,6,6,,1250.0,343,262,307
2022,Volkswagen Group of,Audi,A5 Sportback S line quattro,24.0,31.0,27.0,1650,,6,6,,1750.0,369,288,332
2022,Volkswagen Group of,Audi,A6 quattro,23.0,32.0,26.0,1700,,5,5,,2000.0,383,276,335
2022,Volkswagen Group of,Audi,A6 quattro,21.0,30.0,24.0,1850,,5,5,,2750.0,415,294,361
2022,Volkswagen Group of,Audi,A7 quattro,21.0,30.0,24.0,1850,,5,5,,2750.0,415,294,361
2022,Volkswagen Group of,Audi,RS 5 Sportback,18.0,25.0,21.0,2100,,4,4,,4000.0,494,354,431
2022,Volkswagen Group of,Audi,RS 7,15.0,22.0,17.0,2600,,3,3,,6500.0,600,394,507
2022,Volkswagen Group of,Audi,S5 Sportback,21.0,30.0,24.0,1850,,5,5,,2750.0,415,298,363
2022,Volkswagen Group of,Audi,S6,18.0,28.0,22.0,2000,,5,5,,3500.0,480,320,408
2022,Volkswagen Group of,Audi,S7,18.0,28.0,22.0,2000,,5,5,,3500.0,480,320,408
2022,Volkswagen Group of,Bentley,Flying Spur,15.0,20.0,17.0,2600,,3,3,,6500.0,586,439,520
2022,Volkswagen Group of,Bentley,Flying Spur,12.0,19.0,15.0,2950,,2,2,,8250.0,716,459,601
2022,BMW,BMW,530i Sedan,25.0,33.0,28.0,1600,,6,6,,1500.0,353,265,313
2022,BMW,BMW,530i xDrive Sedan,23.0,32.0,26.0,1700,,5,5,,2000.0,376,279,332
2022,BMW,BMW,540i Sedan,25.0,32.0,27.0,1650,,6,6,,1750.0,357,278,322
2022,BMW,BMW,540i xDrive Sedan,22.0,29.0,25.0,1750,,5,5,,2250.0,393,303,352
2022,BMW,BMW,840i Gran Coupe,22.0,29.0,25.0,1750,,5,5,,2250.0,403,309,360
2022,BMW,BMW,840i xDrive Gran Coupe,20.0,27.0,23.0,1900,,5,5,,3000.0,437,327,388
2022,BMW,BMW,ALPINA B8 Gran Coupe,17.0,24.0,19.0,2350,,4,4,,5250.0,529,362,454
2022,BMW,BMW,M5 Competition Sedan,15.0,21.0,17.0,2600,,3,3,,6500.0,609,419,523
2022,BMW,BMW,M5 CS Sedan,15.0,21.0,17.0,2600,,3,3,,6500.0,608,417,522
